TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
T01238,C2391,Other,55,Mumbai,Books,4,3976,2023-07-05,Wallet,15904,2023-07,Wednesday,41-60
T01239,C1861,Female,52,Chennai,Beauty,5,3005,2023-11-19,Cash,15025,2023-11,Sunday,41-60
T01240,C3549,Female,54,Lucknow,Fashion,1,2137,2023-02-24,Cash,2137,2023-02,Friday,41-60
T01241,C3579,Other,29,Mumbai,Electronics,3,3264,2023-12-07,Card,9792,2023-12,Thursday,26-40
T01242,C1815,Other,42,Chennai,Groceries,4,3561,2023-12-18,Cash,14244,2023-12,Monday,41-60
T01243,C2336,Other,59,Ahmedabad,Furniture,4,3369,2023-11-21,Card,13476,2023-11,Tuesday,41-60
T01244,C5458,Other,42,Delhi,Books,1,903,2023-11-22,Card,903,2023-11,Wednesday,41-60
T01245,C8259,Other,41,Bengaluru,Furniture,4,2240,2023-06-12,Wallet,8960,2023-06,Monday,41-60
T01246,C7947,Male,55,Jaipur,Beauty,3,2574,2023-09-15,Cash,7722,2023-09,Friday,41-60
T01247,C8957,Female,59,Delhi,Books,5,4990,2023-10-02,Upi,24950,2023-10,Monday,41-60
T01248,C8242,Other,22,Chennai,Groceries,2,2645,2023-09-30,Cash,5290,2023-09,Saturday,18-25
T01249,C7785,Female,51,Chennai,Beauty,2,1519,2023-07-20,Upi,3038,2023-07,Thursday,41-60
T01250,C5475,Other,34,Bengaluru,Sports,5,4719,2023-04-26,Card,23595,2023-04,Wednesday,26-40
T01251,C4531,Male,42,Lucknow,Fashion,5,3670,2023-07-26,Wallet,18350,2023-07,Wednesday,41-60
T01252,C9394,Male,32,Chennai,Groceries,5,2741,2023-09-11,Card,13705,2023-09,Monday,26-40
T01253,C2864,Male,51,Chennai,Beauty,1,4836,2023-08-26,Card,4836,2023-08,Saturday,41-60
T01254,C6655,Male,43,Chennai,Electronics,2,1240,2023-05-27,Cash,2480,2023-05,Saturday,41-60
T01255,C8043,Female,40,Mumbai,Books,4,1734,2023-08-19,Upi,6936,2023-08,Saturday,26-40
T01256,C2816,Male,70,Delhi,Groceries,1,2148,2023-03-22,Upi,2148,2023-03,Wednesday,60+
T01257,C5640,Female,40,Lucknow,Sports,3,1211,2023-04-01,Upi,3633,2023-04,Saturday,26-40
T01258,C8972,Other,49,Bengaluru,Fashion,5,3510,2023-07-24,Wallet,17550,2023-07,Monday,41-60
T01259,C9633,Other,68,Lucknow,Furniture,4,4640,2023-05-28,Card,18560,2023-05,Sunday,60+
T01260,C6053,Male,48,Bengaluru,Furniture,2,1734,2023-01-02,Card,3468,2023-01,Monday,41-60
T01261,C1744,Female,56,Ahmedabad,Furniture,4,2566,2023-09-30,Upi,10264,2023-09,Saturday,41-60
T01262,C4612,Other,18,Kolkata,Furniture,1,2598,2023-06-21,Upi,2598,2023-06,Wednesday,18-25
T01263,C7475,Other,50,Bengaluru,Groceries,4,801,2023-08-26,Card,3204,2023-08,Saturday,41-60
T01264,C1897,Other,26,Chennai,Sports,5,2535,2023-12-02,Upi,12675,2023-12,Saturday,26-40
T01265,C1125,Other,46,Hyderabad,Sports,2,4742,2023-03-30,Upi,9484,2023-03,Thursday,41-60
T01266,C4349,Male,28,Ahmedabad,Furniture,2,3877,2023-12-16,Wallet,7754,2023-12,Saturday,26-40
T01267,C5938,Male,32,Bengaluru,Electronics,2,4571,2023-02-20,Cash,9142,2023-02,Monday,26-40
T01268,C4460,Male,22,Jaipur,Books,2,1602,2023-07-16,Upi,3204,2023-07,Sunday,18-25
T01269,C3248,Other,50,Mumbai,Furniture,1,3179,2023-10-25,Wallet,3179,2023-10,Wednesday,41-60
T01270,C5186,Male,59,Kolkata,Books,1,3679,2023-12-01,Cash,3679,2023-12,Friday,41-60
T01271,C5742,Other,35,Delhi,Groceries,4,886,2023-08-03,Wallet,3544,2023-08,Thursday,26-40
T01272,C6375,Male,31,Bengaluru,Sports,1,1235,2023-08-03,Wallet,1235,2023-08,Thursday,26-40
T01273,C2965,Male,27,Lucknow,Fashion,2,4413,2023-07-30,Card,8826,2023-07,Sunday,26-40
T01274,C1126,Female,29,Bengaluru,Furniture,3,3720,2023-04-07,Card,11160,2023-04,Friday,26-40
T01275,C9149,Female,28,Ahmedabad,Beauty,4,2666,2023-11-22,Cash,10664,2023-11,Wednesday,26-40
T01276,C8055,Other,41,Pune,Furniture,3,4227,2023-01-15,Cash,12681,2023-01,Sunday,41-60
T01277,C3878,Other,56,Pune,Electronics,2,3029,2023-11-13,Wallet,6058,2023-11,Monday,41-60
T01278,C3116,Other,63,Hyderabad,Electronics,3,3936,2023-04-25,Cash,11808,2023-04,Tuesday,60+
T01279,C7229,Female,70,Ahmedabad,Sports,4,3001,2023-03-12,Card,12004,2023-03,Sunday,60+
T01280,C9725,Male,25,Bengaluru,Groceries,1,3603,2023-11-09,Card,3603,2023-11,Thursday,18-25
T01281,C4770,Female,60,Hyderabad,Furniture,2,3921,2023-11-14,Upi,7842,2023-11,Tuesday,41-60
T01282,C9196,Male,32,Lucknow,Beauty,5,3544,2023-09-15,Card,17720,2023-09,Friday,26-40
T01283,C6802,Other,44,Kolkata,Fashion,4,3460,2023-02-11,Upi,13840,2023-02,Saturday,41-60
T01284,C2180,Female,69,Mumbai,Beauty,1,3878,2023-11-03,Upi,3878,2023-11,Friday,60+
T01285,C7505,Other,39,Chennai,Beauty,3,326,2023-10-20,Wallet,978,2023-10,Friday,26-40
T01286,C1693,Male,64,Delhi,Beauty,2,4678,2023-07-29,Cash,9356,2023-07,Saturday,60+
T01287,C8147,Male,25,Mumbai,Fashion,5,316,2023-01-12,Card,1580,2023-01,Thursday,18-25
T01288,C1307,Female,48,Bengaluru,Furniture,5,3548,2023-06-16,Upi,17740,2023-06,Friday,41-60
T01289,C8532,Female,61,Ahmedabad,Sports,1,824,2023-11-09,Card,824,2023-11,Thursday,60+
T01290,C2275,Female,48,Pune,Beauty,3,1251,2023-05-08,Cash,3753,2023-05,Monday,41-60
T01291,C6129,Other,48,Ahmedabad,Beauty,4,2577,2023-03-27,Upi,10308,2023-03,Monday,41-60
T01292,C8033,Male,31,Chennai,Sports,4,2087,2023-10-19,Cash,8348,2023-10,Thursday,26-40
T01293,C7626,Female,55,Ahmedabad,Electronics,5,4854,2023-11-17,Card,24270,2023-11,Friday,41-60
T01294,C7843,Other,28,Jaipur,Groceries,4,4295,2023-08-30,Card,17180,2023-08,Wednesday,26-40
T01295,C5743,Other,59,Hyderabad,Furniture,2,3156,2023-12-17,Upi,6312,2023-12,Sunday,41-60
T01296,C2887,Other,44,Pune,Furniture,2,1142,2023-02-16,Card,2284,2023-02,Thursday,41-60
T01297,C7636,Male,19,Pune,Electronics,3,4550,2023-07-09,Wallet,13650,2023-07,Sunday,18-25
T01298,C1341,Female,33,Ahmedabad,Books,1,4733,2023-01-12,Wallet,4733,2023-01,Thursday,26-40
T01299,C6321,Female,20,Chennai,Furniture,3,2503,2023-11-04,Upi,7509,2023-11,Saturday,18-25
T01300,C3815,Other,26,Bengaluru,Groceries,1,538,2023-12-01,Wallet,538,2023-12,Friday,26-40
T01301,C8538,Female,54,Jaipur,Fashion,1,3316,2023-07-19,Wallet,3316,2023-07,Wednesday,41-60
T01302,C6928,Male,55,Pune,Fashion,1,1131,2023-10-10,Card,1131,2023-10,Tuesday,41-60
T01303,C2443,Female,28,Mumbai,Beauty,3,3400,2023-09-19,Wallet,10200,2023-09,Tuesday,26-40
T01304,C8155,Other,26,Chennai,Groceries,5,148,2023-04-09,Wallet,740,2023-04,Sunday,26-40
T01305,C2734,Male,58,Ahmedabad,Books,2,3891,2023-03-24,Upi,7782,2023-03,Friday,41-60
T01306,C4986,Female,50,Pune,Fashion,1,4343,2023-08-23,Card,4343,2023-08,Wednesday,41-60
T01307,C8138,Male,20,Kolkata,Sports,5,3870,2023-07-08,Cash,19350,2023-07,Saturday,18-25
T01308,C7560,Female,54,Jaipur,Furniture,3,545,2023-05-03,Cash,1635,2023-05,Wednesday,41-60
T01309,C9584,Male,27,Mumbai,Groceries,2,793,2023-03-31,Cash,1586,2023-03,Friday,26-40
T01310,C2288,Other,21,Delhi,Sports,3,548,2023-08-30,Cash,1644,2023-08,Wednesday,18-25
T01311,C7484,Other,28,Jaipur,Electronics,4,2313,2023-12-31,Cash,9252,2023-12,Sunday,26-40
T01312,C6083,Other,34,Kolkata,Sports,5,976,2023-04-13,Cash,4880,2023-04,Thursday,26-40
T01313,C6562,Male,29,Pune,Electronics,1,2831,2023-06-15,Upi,2831,2023-06,Thursday,26-40
T01314,C4630,Male,51,Lucknow,Electronics,3,4968,2023-03-09,Cash,14904,2023-03,Thursday,41-60
T01315,C6456,Other,43,Chennai,Sports,1,897,2023-05-31,Upi,897,2023-05,Wednesday,41-60
T01316,C3754,Other,56,Kolkata,Electronics,5,2480,2023-02-03,Wallet,12400,2023-02,Friday,41-60
T01317,C2251,Male,54,Chennai,Sports,5,4732,2023-01-16,Wallet,23660,2023-01,Monday,41-60
T01318,C9363,Male,58,Chennai,Furniture,2,4044,2023-04-16,Card,8088,2023-04,Sunday,41-60
T01319,C2868,Male,19,Delhi,Furniture,4,2814,2023-10-23,Cash,11256,2023-10,Monday,18-25
T01320,C9693,Male,64,Chennai,Electronics,4,598,2023-08-25,Cash,2392,2023-08,Friday,60+
T01321,C9355,Male,64,Lucknow,Furniture,3,1094,2023-08-24,Upi,3282,2023-08,Thursday,60+
T01322,C4176,Female,60,Pune,Beauty,3,4889,2023-05-06,Card,14667,2023-05,Saturday,41-60
T01323,C6724,Female,70,Ahmedabad,Beauty,2,4284,2023-12-17,Card,8568,2023-12,Sunday,60+
T01324,C6752,Female,36,Hyderabad,Sports,5,534,2023-11-05,Wallet,2670,2023-11,Sunday,26-40
T01325,C3419,Male,23,Lucknow,Books,5,1779,2023-08-16,Upi,8895,2023-08,Wednesday,18-25
T01326,C4871,Male,31,Hyderabad,Groceries,5,4329,2023-05-04,Cash,21645,2023-05,Thursday,26-40
T01327,C2684,Male,46,Jaipur,Groceries,2,1280,2023-04-01,Upi,2560,2023-04,Saturday,41-60
T01328,C3399,Other,56,Kolkata,Groceries,1,4704,2023-08-25,Wallet,4704,2023-08,Friday,41-60
T01329,C5193,Other,48,Bengaluru,Sports,4,4157,2023-09-14,Cash,16628,2023-09,Thursday,41-60
T01330,C4232,Other,48,Kolkata,Electronics,1,1217,2023-11-25,Upi,1217,2023-11,Saturday,41-60
T01331,C3842,Other,28,Jaipur,Books,5,1931,2023-02-26,Cash,9655,2023-02,Sunday,26-40
T01332,C3504,Female,32,Mumbai,Sports,4,1367,2023-11-06,Cash,5468,2023-11,Monday,26-40
T01333,C2234,Male,44,Mumbai,Electronics,3,2564,2023-06-19,Upi,7692,2023-06,Monday,41-60
T01334,C3902,Female,56,Delhi,Electronics,2,2646,2023-03-23,Card,5292,2023-03,Thursday,41-60
T01335,C9095,Male,27,Mumbai,Beauty,3,152,2023-05-06,Upi,456,2023-05,Saturday,26-40
T01336,C8601,Female,68,Pune,Beauty,2,4072,2023-08-25,Wallet,8144,2023-08,Friday,60+
T01337,C8354,Other,55,Delhi,Furniture,4,1744,2023-02-05,Card,6976,2023-02,Sunday,41-60
T01338,C6295,Female,70,Jaipur,Fashion,4,1039,2023-01-04,Cash,4156,2023-01,Wednesday,60+
T01339,C6179,Female,67,Delhi,Books,2,650,2023-01-17,Cash,1300,2023-01,Tuesday,60+
T01340,C3473,Male,29,Ahmedabad,Fashion,5,100,2023-12-16,Wallet,500,2023-12,Saturday,26-40
T01341,C8205,Other,57,Kolkata,Books,3,1353,2023-12-13,Card,4059,2023-12,Wednesday,41-60
T01342,C2118,Female,60,Hyderabad,Furniture,2,1091,2023-07-28,Cash,2182,2023-07,Friday,41-60
T01343,C8682,Male,50,Chennai,Electronics,1,4358,2023-09-24,Cash,4358,2023-09,Sunday,41-60
T01344,C8245,Other,34,Chennai,Electronics,5,893,2023-08-29,Cash,4465,2023-08,Tuesday,26-40
T01345,C5961,Other,28,Hyderabad,Furniture,3,2125,2023-07-17,Card,6375,2023-07,Monday,26-40
T01346,C5500,Male,64,Mumbai,Beauty,3,1773,2023-02-06,Wallet,5319,2023-02,Monday,60+
T01347,C1920,Male,61,Mumbai,Groceries,5,948,2023-08-02,Upi,4740,2023-08,Wednesday,60+
T01348,C6766,Male,39,Lucknow,Groceries,1,3980,2023-05-14,Upi,3980,2023-05,Sunday,26-40
T01349,C9312,Other,47,Delhi,Sports,3,301,2023-10-03,Cash,903,2023-10,Tuesday,41-60
T01350,C2215,Male,56,Mumbai,Beauty,5,4243,2023-03-03,Wallet,21215,2023-03,Friday,41-60
T01351,C6085,Female,55,Lucknow,Furniture,4,3735,2023-11-07,Cash,14940,2023-11,Tuesday,41-60
T01352,C8565,Male,22,Hyderabad,Books,2,3300,2023-11-28,Card,6600,2023-11,Tuesday,18-25
T01353,C8404,Female,32,Lucknow,Beauty,4,555,2023-10-01,Card,2220,2023-10,Sunday,26-40
T01354,C1616,Female,42,Delhi,Furniture,3,1097,2024-01-01,Cash,3291,2024-01,Monday,41-60
T01355,C1932,Female,42,Delhi,Sports,4,2556,2023-01-13,Wallet,10224,2023-01,Friday,41-60
T01356,C7041,Female,26,Delhi,Books,1,3414,2023-08-13,Wallet,3414,2023-08,Sunday,26-40
T01357,C5703,Male,24,Lucknow,Groceries,3,4062,2023-09-04,Cash,12186,2023-09,Monday,18-25
T01358,C2257,Other,19,Bengaluru,Groceries,2,1607,2023-01-31,Cash,3214,2023-01,Tuesday,18-25
T01359,C2479,Female,30,Pune,Books,2,2024,2023-05-30,Wallet,4048,2023-05,Tuesday,26-40
T01360,C9307,Male,51,Lucknow,Books,2,4578,2023-07-23,Wallet,9156,2023-07,Sunday,41-60
T01361,C7299,Female,50,Bengaluru,Fashion,1,2232,2023-01-21,Wallet,2232,2023-01,Saturday,41-60
T01362,C8581,Male,61,Delhi,Fashion,2,3697,2023-07-06,Wallet,7394,2023-07,Thursday,60+
T01363,C1672,Female,44,Bengaluru,Fashion,4,1109,2023-07-24,Card,4436,2023-07,Monday,41-60
T01364,C8368,Other,70,Chennai,Electronics,4,3641,2023-09-19,Cash,14564,2023-09,Tuesday,60+
T01365,C4084,Female,27,Chennai,Beauty,3,1298,2023-11-19,Cash,3894,2023-11,Sunday,26-40
T01366,C6267,Other,56,Ahmedabad,Sports,2,277,2023-11-29,Cash,554,2023-11,Wednesday,41-60
T01367,C8792,Other,24,Delhi,Groceries,1,1613,2023-08-14,Upi,1613,2023-08,Monday,18-25
T01368,C9214,Male,29,Ahmedabad,Books,5,1260,2023-08-08,Upi,6300,2023-08,Tuesday,26-40
T01369,C3471,Female,48,Chennai,Beauty,4,2071,2023-03-05,Wallet,8284,2023-03,Sunday,41-60
T01370,C2013,Female,57,Pune,Electronics,3,1498,2023-02-23,Card,4494,2023-02,Thursday,41-60
T01371,C8381,Other,56,Kolkata,Furniture,4,4290,2023-03-16,Upi,17160,2023-03,Thursday,41-60
T01372,C2695,Female,20,Chennai,Sports,4,4578,2023-05-15,Cash,18312,2023-05,Monday,18-25
T01373,C6626,Male,68,Bengaluru,Electronics,3,1741,2023-10-24,Upi,5223,2023-10,Tuesday,60+
T01374,C2381,Other,52,Delhi,Electronics,4,4000,2023-02-27,Card,16000,2023-02,Monday,41-60
T01375,C9266,Other,50,Chennai,Furniture,4,4035,2023-03-28,Card,16140,2023-03,Tuesday,41-60
T01376,C3827,Male,66,Mumbai,Electronics,1,2475,2023-07-07,Wallet,2475,2023-07,Friday,60+
T01377,C1641,Male,25,Pune,Electronics,5,2471,2023-07-31,Cash,12355,2023-07,Monday,18-25
T01378,C5059,Male,23,Pune,Fashion,3,919,2023-12-03,Cash,2757,2023-12,Sunday,18-25
T01379,C8172,Female,48,Kolkata,Beauty,3,4923,2023-06-23,Wallet,14769,2023-06,Friday,41-60
T01380,C8199,Male,60,Mumbai,Furniture,2,4138,2023-03-14,Wallet,8276,2023-03,Tuesday,41-60
T01381,C9586,Male,26,Chennai,Furniture,5,3109,2023-05-05,Card,15545,2023-05,Friday,26-40
T01382,C9564,Other,56,Chennai,Beauty,4,2354,2023-09-05,Cash,9416,2023-09,Tuesday,41-60
T01383,C3600,Female,52,Bengaluru,Furniture,1,3304,2023-04-18,Upi,3304,2023-04,Tuesday,41-60
T01384,C6962,Other,70,Ahmedabad,Books,2,3260,2023-05-16,Upi,6520,2023-05,Tuesday,60+
T01385,C7108,Other,18,Delhi,Beauty,3,979,2023-02-19,Cash,2937,2023-02,Sunday,18-25
T01386,C5634,Male,67,Ahmedabad,Beauty,5,3900,2023-06-18,Upi,19500,2023-06,Sunday,60+
T01387,C7347,Female,61,Hyderabad,Sports,1,3515,2023-11-25,Wallet,3515,2023-11,Saturday,60+
T01388,C7697,Male,59,Lucknow,Beauty,3,3580,2023-12-22,Wallet,10740,2023-12,Friday,41-60
T01389,C6543,Other,45,Pune,Furniture,4,1313,2023-02-07,Card,5252,2023-02,Tuesday,41-60
T01390,C1857,Female,51,Bengaluru,Groceries,2,329,2023-08-23,Upi,658,2023-08,Wednesday,41-60
T01391,C6482,Other,44,Ahmedabad,Sports,5,2421,2023-12-30,Upi,12105,2023-12,Saturday,41-60
T01392,C2079,Other,41,Delhi,Books,2,3844,2023-09-09,Card,7688,2023-09,Saturday,41-60
T01393,C6401,Female,20,Bengaluru,Sports,4,1084,2023-05-06,Upi,4336,2023-05,Saturday,18-25
T01394,C2548,Male,62,Jaipur,Groceries,4,4722,2023-05-14,Upi,18888,2023-05,Sunday,60+
T01395,C7333,Male,51,Pune,Beauty,3,3290,2023-06-25,Wallet,9870,2023-06,Sunday,41-60
T01396,C5655,Other,45,Hyderabad,Beauty,2,190,2023-06-01,Card,380,2023-06,Thursday,41-60
T01397,C5128,Male,32,Lucknow,Beauty,2,4855,2023-12-19,Wallet,9710,2023-12,Tuesday,26-40
T01398,C3463,Female,69,Delhi,Beauty,2,2580,2023-08-16,Upi,5160,2023-08,Wednesday,60+
T01399,C6461,Female,48,Ahmedabad,Furniture,2,379,2023-06-19,Wallet,758,2023-06,Monday,41-60
T01400,C2335,Male,68,Chennai,Books,1,3741,2023-08-19,Upi,3741,2023-08,Saturday,60+
T01401,C3317,Male,67,Delhi,Groceries,3,449,2023-12-25,Upi,1347,2023-12,Monday,60+
T01402,C6731,Other,42,Mumbai,Electronics,5,3005,2023-05-13,Card,15025,2023-05,Saturday,41-60
T01403,C6082,Female,40,Delhi,Fashion,1,1241,2023-10-18,Wallet,1241,2023-10,Wednesday,26-40
T01404,C7421,Male,55,Delhi,Fashion,2,3933,2023-05-21,Wallet,7866,2023-05,Sunday,41-60
T01405,C3112,Male,69,Lucknow,Electronics,4,3854,2023-11-01,Upi,15416,2023-11,Wednesday,60+
T01406,C2388,Male,65,Chennai,Fashion,4,2368,2023-01-19,Wallet,9472,2023-01,Thursday,60+
T01407,C6072,Other,66,Ahmedabad,Electronics,2,174,2023-03-13,Cash,348,2023-03,Monday,60+
T01408,C7171,Female,62,Mumbai,Books,1,1396,2023-03-17,Upi,1396,2023-03,Friday,60+
T01409,C6381,Other,54,Ahmedabad,Electronics,1,3030,2023-09-25,Card,3030,2023-09,Monday,41-60
T01410,C3093,Female,24,Bengaluru,Beauty,3,4201,2023-05-28,Upi,12603,2023-05,Sunday,18-25
T01411,C9624,Female,45,Mumbai,Fashion,4,4222,2023-01-14,Upi,16888,2023-01,Saturday,41-60
T01412,C2531,Other,26,Mumbai,Books,2,1826,2023-04-24,Wallet,3652,2023-04,Monday,26-40
T01413,C7937,Male,34,Pune,Electronics,1,2957,2023-07-09,Wallet,2957,2023-07,Sunday,26-40
T01414,C9331,Other,48,Chennai,Fashion,1,4401,2023-10-16,Card,4401,2023-10,Monday,41-60
T01415,C6928,Male,67,Bengaluru,Furniture,5,3299,2023-07-05,Cash,16495,2023-07,Wednesday,60+
T01416,C1298,Other,32,Kolkata,Beauty,3,4302,2024-01-01,Upi,12906,2024-01,Monday,26-40
T01417,C6940,Male,23,Pune,Fashion,5,614,2023-05-30,Card,3070,2023-05,Tuesday,18-25
T01418,C6060,Other,36,Lucknow,Beauty,4,1529,2023-06-07,Upi,6116,2023-06,Wednesday,26-40
T01419,C3953,Female,56,Mumbai,Fashion,2,1340,2023-03-23,Card,2680,2023-03,Thursday,41-60
T01420,C4509,Male,52,Jaipur,Furniture,4,2982,2023-10-18,Card,11928,2023-10,Wednesday,41-60
T01421,C6598,Other,44,Ahmedabad,Books,2,4713,2023-11-21,Card,9426,2023-11,Tuesday,41-60
T01422,C8967,Other,34,Ahmedabad,Beauty,1,2879,2023-06-06,Wallet,2879,2023-06,Tuesday,26-40
T01423,C4145,Male,30,Pune,Books,1,3864,2023-09-01,Cash,3864,2023-09,Friday,26-40
T01424,C4711,Female,18,Pune,Books,2,1247,2024-01-01,Wallet,2494,2024-01,Monday,18-25
T01425,C3253,Other,63,Delhi,Sports,4,2380,2023-08-14,Cash,9520,2023-08,Monday,60+
T01426,C3538,Male,65,Jaipur,Fashion,4,2581,2023-12-11,Cash,10324,2023-12,Monday,60+
T01427,C2264,Male,68,Hyderabad,Electronics,3,3327,2023-05-31,Cash,9981,2023-05,Wednesday,60+
T01428,C5846,Female,18,Mumbai,Groceries,5,658,2023-03-21,Cash,3290,2023-03,Tuesday,18-25
T01429,C2657,Female,54,Pune,Books,2,4062,2023-12-22,Upi,8124,2023-12,Friday,41-60
T01430,C9317,Female,51,Ahmedabad,Furniture,4,3184,2023-03-07,Card,12736,2023-03,Tuesday,41-60
T01431,C9843,Female,25,Delhi,Fashion,1,3964,2023-03-17,Card,3964,2023-03,Friday,18-25
T01432,C9626,Other,51,Lucknow,Furniture,4,1577,2023-11-08,Upi,6308,2023-11,Wednesday,41-60
T01433,C1618,Other,18,Jaipur,Furniture,4,4818,2023-05-30,Wallet,19272,2023-05,Tuesday,18-25
T01434,C6517,Female,42,Kolkata,Electronics,3,4253,2023-07-16,Cash,12759,2023-07,Sunday,41-60
T01435,C3147,Female,59,Kolkata,Electronics,4,4404,2023-05-12,Upi,17616,2023-05,Friday,41-60
T01436,C7172,Female,31,Chennai,Fashion,3,2223,2023-11-23,Upi,6669,2023-11,Thursday,26-40
T01437,C3527,Female,62,Pune,Fashion,1,1160,2023-04-27,Wallet,1160,2023-04,Thursday,60+
T01438,C3658,Male,69,Mumbai,Beauty,1,2754,2023-01-15,Wallet,2754,2023-01,Sunday,60+
T01439,C3962,Male,38,Delhi,Beauty,1,4923,2023-04-19,Card,4923,2023-04,Wednesday,26-40
T01440,C3712,Male,44,Kolkata,Furniture,1,4857,2023-10-26,Upi,4857,2023-10,Thursday,41-60
T01441,C8170,Male,41,Jaipur,Furniture,1,2951,2023-06-05,Wallet,2951,2023-06,Monday,41-60
T01442,C1715,Other,24,Kolkata,Furniture,4,4888,2023-03-17,Cash,19552,2023-03,Friday,18-25
T01443,C7731,Male,27,Delhi,Electronics,5,3407,2023-10-27,Card,17035,2023-10,Friday,26-40
T01444,C6968,Male,45,Ahmedabad,Books,2,653,2023-01-07,Wallet,1306,2023-01,Saturday,41-60
T01445,C4891,Male,59,Chennai,Furniture,1,468,2023-05-13,Card,468,2023-05,Saturday,41-60
T01446,C8277,Male,55,Hyderabad,Sports,5,341,2023-07-06,Card,1705,2023-07,Thursday,41-60
T01447,C5668,Female,34,Bengaluru,Fashion,5,1403,2023-09-18,Cash,7015,2023-09,Monday,26-40
T01448,C8355,Female,34,Jaipur,Fashion,5,1998,2023-09-22,Cash,9990,2023-09,Friday,26-40
T01449,C4833,Female,52,Mumbai,Groceries,4,890,2023-07-27,Wallet,3560,2023-07,Thursday,41-60
T01450,C9749,Female,45,Pune,Sports,3,970,2023-09-02,Card,2910,2023-09,Saturday,41-60
T01451,C4918,Male,54,Hyderabad,Books,1,4191,2023-11-13,Cash,4191,2023-11,Monday,41-60
T01452,C6070,Other,41,Chennai,Books,5,4002,2023-03-29,Upi,20010,2023-03,Wednesday,41-60
T01453,C8684,Female,57,Pune,Furniture,2,2751,2023-06-26,Card,5502,2023-06,Monday,41-60
T01454,C4178,Male,35,Delhi,Electronics,4,1996,2023-11-26,Wallet,7984,2023-11,Sunday,26-40
T01455,C7026,Female,61,Kolkata,Groceries,4,2038,2023-03-21,Upi,8152,2023-03,Tuesday,60+
T01456,C8218,Female,43,Ahmedabad,Electronics,4,963,2023-10-28,Card,3852,2023-10,Saturday,41-60
T01457,C8564,Female,66,Delhi,Electronics,3,1525,2023-09-14,Cash,4575,2023-09,Thursday,60+
T01458,C5616,Female,31,Ahmedabad,Beauty,5,3246,2023-06-10,Card,16230,2023-06,Saturday,26-40
T01459,C7256,Male,44,Hyderabad,Books,2,3541,2023-09-25,Cash,7082,2023-09,Monday,41-60
T01460,C9239,Male,53,Bengaluru,Beauty,1,627,2023-07-11,Cash,627,2023-07,Tuesday,41-60
T01461,C9641,Male,68,Mumbai,Furniture,3,607,2023-07-13,Cash,1821,2023-07,Thursday,60+
T01462,C7859,Other,53,Hyderabad,Furniture,1,2151,2023-09-06,Upi,2151,2023-09,Wednesday,41-60
T01463,C3655,Female,48,Mumbai,Books,5,1037,2023-11-28,Cash,5185,2023-11,Tuesday,41-60
T01464,C4271,Other,29,Lucknow,Furniture,2,406,2023-03-28,Card,812,2023-03,Tuesday,26-40
T01465,C3267,Other,41,Hyderabad,Beauty,4,697,2023-09-26,Card,2788,2023-09,Tuesday,41-60
T01466,C5096,Other,53,Ahmedabad,Sports,1,3717,2023-09-04,Cash,3717,2023-09,Monday,41-60
T01467,C1854,Male,53,Pune,Sports,4,3166,2023-03-31,Cash,12664,2023-03,Friday,41-60
T01468,C8873,Male,48,Delhi,Beauty,5,341,2023-09-05,Upi,1705,2023-09,Tuesday,41-60
T01469,C7081,Female,34,Jaipur,Sports,5,1525,2023-07-14,Wallet,7625,2023-07,Friday,26-40
T01470,C2680,Male,37,Chennai,Groceries,5,2730,2023-01-08,Cash,13650,2023-01,Sunday,26-40
T01471,C9452,Male,54,Ahmedabad,Electronics,4,981,2023-12-09,Wallet,3924,2023-12,Saturday,41-60
T01472,C3042,Other,40,Jaipur,Furniture,1,3782,2023-02-03,Upi,3782,2023-02,Friday,26-40
T01473,C5670,Male,67,Ahmedabad,Furniture,5,3193,2023-06-25,Wallet,15965,2023-06,Sunday,60+
T01474,C2374,Female,63,Mumbai,Furniture,5,1191,2023-04-26,Cash,5955,2023-04,Wednesday,60+
T01475,C3626,Female,43,Mumbai,Sports,5,4800,2023-06-08,Upi,24000,2023-06,Thursday,41-60
T01476,C5469,Other,65,Kolkata,Sports,1,4658,2023-04-16,Upi,4658,2023-04,Sunday,60+
T01477,C8361,Male,26,Mumbai,Beauty,2,1736,2023-04-25,Wallet,3472,2023-04,Tuesday,26-40
T01478,C9410,Other,60,Kolkata,Sports,1,1703,2023-03-18,Upi,1703,2023-03,Saturday,41-60
T01479,C3414,Female,25,Mumbai,Beauty,2,2168,2023-05-23,Card,4336,2023-05,Tuesday,18-25
T01480,C8167,Female,65,Pune,Books,5,4123,2023-11-08,Upi,20615,2023-11,Wednesday,60+
T01481,C2502,Male,32,Delhi,Books,2,3684,2023-03-03,Wallet,7368,2023-03,Friday,26-40
T01482,C4637,Male,46,Hyderabad,Furniture,1,2443,2023-11-29,Wallet,2443,2023-11,Wednesday,41-60
T01483,C8391,Female,68,Jaipur,Fashion,5,1947,2023-04-11,Cash,9735,2023-04,Tuesday,60+
T01484,C6727,Female,62,Ahmedabad,Beauty,4,1748,2023-07-02,Wallet,6992,2023-07,Sunday,60+
T01485,C1436,Other,28,Jaipur,Electronics,3,1427,2023-09-13,Cash,4281,2023-09,Wednesday,26-40
